1202									
1314	5001.31	4027610	1.92946	0.516638	5194.59	0.00189311	5.24475	10.6577	3.00571
1320	5287.04	4027240	1.94609	0.960777	5198.31	0.00178436	3.92321	11.4774	3.00391
1326	5364.29	4026420	1.96751	0.588788	5199.46	0.00178996	2.20594	9.90938	3.00272
1332	5394.06	4025970	1.95321	0.871353	5195.19	0.00189189	4.56787	10.2853	2.98153
1338	5061.87	4026180	1.96769	0.872941	5200.02	0.00191342	3.61524	9.52182	3.0211
1344	5392.64	4025270	1.99632	0.828755	5198.79	0.00185753	5.36833	11.423	2.99905
1350	5175.38	4024970	2.00911	0.678908	5195.84	0.00182188	5.47213	9.19556	2.9994
1356	4943.68	4024460	2.01111	1.18742	5192.62	0.00189258	4.06673	8.38144	2.99821
1362	5341.61	4023920	2.02656	0.58327	5196.78	0.00178475	4.98733	9.34258	2.96971
1368	5306.42	4023920	2.03698	1.18575	5199.17	0.00174665	6.67612	10.7365	3.00604
1374	5330.83	4023200	2.05479	1.0414	5199.6	0.0018544	4.23676	9.05	2.98443
1380	5396.54	4022570	2.049	0.92377	5198.61	0.0019443	4.20779	11.4167	2.99105
1386	5140.36	4022480	2.04812	1.10277	5201.15	0.00205154	5.14649	9.84464	2.99671
1392	5181.75	4021530	2.07428	0.839349	5205.08	0.00195443	4.39467	9.17608	3.01064
1398	5241.45	4020950	2.09451	0.67845	5207.67	0.00188455	4.57471	9.41833	3.00641
1404	5305.02	4020710	2.10397	0.95074	5205.04	0.00181804	4.4686	9.99893	2.98823
1410	5285.4	4020350	2.11984	1.01071	5205.11	0.00169622	5.96219	10.2136	2.99207
1416	5150.23	4019880	2.1327	1.07962	5206.3	0.00158986	4.14857	10.9583	3.01253
1422	5226.45	4019280	2.15024	0.686016	5207.48	0.00161779	4.17857	9.90565	2.98909
1428	5315.36	4019040	2.1451	1.24561	5209	0.00167641	4.41241	10.0491	2.99705
1434	5209.1	4018730	2.17726	0.942436	5204.3	0.00161463	3.5415	10.2707	2.99098
1440	5294.76	4017890	2.16382	1.05352	5208.25	0.00169335	6.32681	10.126	3.01602
1446	5013.95	4017390	2.18195	0.975573	5213.97	0.00171321	4.59012	12.0643	3.00146
1452	5239.76	4017140	2.19346	0.995252	5209.66	0.00169173	5.1288	10.274	3.00729
1458	5208.9	4016840	2.19872	0.748998	5208.51	0.00176774	3.44235	8.55176	3.00675
1464	5095.62	4016100	2.20605	0.678077	5204.14	0.00180081	4.53366	10.1259	2.99951
1470	5355.13	4015640	2.21738	1.04454	5206.56	0.00179605	5.32961	10.968	3.01393
1476	5038.01	4015220	2.23649	1.15096	5214.07	0.00173329	3.19563	9.41659	3.021
1482	5028.08	4014520	2.25423	0.874815	5215.21	0.00181984	4.00158	8.84973	2.9935
1488	5401.4	4014710	2.25566	1.00401	5221.1	0.00196006	4.34358	9.58807	2.995
1494	5208.33	4013800	2.2617	1.34384	5225.83	0.002007	6.85728	11.1406	3.0022
1500	5267.79	4013210	2.26494	0.806911	5225.08	0.00211961	3.44494	11.2063	3.01028
1506	5360.21	4013390	2.27284	0.637997	5228.08	0.00210358	4.33045	11.6613	3.02534
1512	5361.13	4012700	2.29417	0.87067	5226.02	0.00200047	3.54343	9.88768	2.99895
1518	5333.83	4011930	2.30902	1.18659	5226.95	0.00196658	5.89185	10.1232	3.01556
1524	5208.53	4011060	2.32724	0.882345	5226.42	0.0019871	4.7452	10.9225	3.01075
1530	5179.43	4011140	2.32891	0.826079	5224.89	0.00195646	6.29907	10.9896	2.98778
1536	5161.89	4010520	2.35288	0.936866	5227.82	0.00196073	6.08562	9.95833	3.00002
1542	5285.06	4010010	2.35688	0.481521	5230.02	0.00194312	4.33331	10.7882	2.99051
1548	5290.94	4009600	2.36759	0.62611	5231.46	0.00188005	5.3976	10.3269	3.00277
1554	5175.63	4009450	2.37064	0.838663	5239.19	0.00195741	3.90741	11.3329	2.99642
1560	5083.63	4008750	2.3866	0.857077	5236.72	0.00195731	5.39008	9.83195	2.97763
1566	5219.09	4008290	2.38964	0.79328	5240.92	0.00211809	4.35352	11.0356	3.01636
1572	5055.85	4008100	2.41062	1.18035	5241.11	0.00211661	2.83744	10.2107	3.00465
1578	5214.7	4007170	2.42033	1.0386	5245.03	0.0020313	6.52707	10.4051	3.00939
1584	5260.07	4006860	2.43476	0.759995	5245.07	0.00204287	5.48499	10.0843	3.01455
1590	5095.46	4006050	2.43802	0.929794	5249.2	0.00202047	4.83902	10.5128	2.99241
1596	5359.2	4005770	2.45531	0.737568	5250.97	0.00194838	4.3062	10.5822	3.01199
1602	5433.08	4005670	2.47218	1.08506	5257.53	0.00198465	5.2085	10.4766	3.00125
1608	5045.11	4005100	2.48163	0.992352	5255.13	0.00208071	6.15478	12.8251	2.99406
1614	5256.91	4004850	2.48988	1.41161	5257.58	0.00212348	6.35285	10.6323	3.00391
1620	5139.92	4004490	2.5013	1.03889	5260.69	0.00207041	6.86678	9.99987	3.01275
1626	5372.63	4003700	2.5138	1.11557	5264.06	0.00196009	5.38048	11.3166	2.99756
1632	5230.22	4003710	2.52098	0.857345	5259.34	0.0020333	7.47524	11.6937	2.99838
1638	5454.71	4003260	2.54113	0.850901	5258.43	0.00196578	6.00121	12.1616	3.01493
1644	5419.38	4002350	2.55574	0.786236	5257.98	0.00188576	6.41818	10.5626	2.98052
1650	5118.68	4001710	2.57072	1.43176	5255.14	0.00175321	6.85507	10.8364	2.98721
1656	5443.93	4001650	2.56986	1.21128	5251.86	0.00179374	5.10286	11.7496	2.99626
1662	5351.7	4001250	2.59573	0.751893	5252.55	0.00176654	5.19778	8.44006	2.99054
1668	5230.4	4001000	2.60007	0.742914	5255.95	0.0016398	4.48701	12.8451	2.97255
1674	5130.54	4000150	2.61678	0.838109	5257.59	0.00158368	5.66371	12.1814	3.00676
1680	5101.59	3999390	2.63154	0.771563	5253.37	0.00150997	6.70015	11.5085	3.00794
1686	5118.51	3999010	2.63566	1.16412	5253.65	0.00158932	5.68842	10.9711	2.9827
1692	5444.72	3998670	2.64711	1.09962	5251.04	0.00154469	3.63186	10.7113	3.00443
